,unnamed:_0,tender_id,tender_externalreference,tender_title,work_description,tender_category,tender_type,form_of_contract,product_category,is_multi_currency_allowed_for_boq,allow_two_stage_bidding,independent_external_monitor/remarks,published_date,pre_bid_meeting_date,bid_validity_days,should_allow_nda_tender,allow_preferential_bidder,payment_mode,bid_opening_date,organisation_chain,location,pincode,no_of_bids_received,tender_value_in_rupees,bidder_name,awarded_value,status,contract_date,tender_stage,department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,season,scheme,erosion,roads_bridges_embkt,response_type,flood_response_-_subhead,month,tender_district_externalreference,tender_district_title_description,tender_district_location,btc_flag,district_finalised,tender_villages,tender_block,tender_subdistrict,tender_revenueci,tender_revenueci_location,hq_flag,revenue_circle_finalised
902,867,2019_PWD_15055_1,CE/Commn/34 /2019-20/2B B Rd-Ata Bhoukamari,B B Road to Ata Bhoukamari,"Reconstruction of B B Road to Ata Bhoukamari Road (Repairing the road including Br. Approach of Br. No. 1/1,Provision of RCC slab culvert) under SOPD (FDR) for the year 2019-20",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,29-Nov-2019 09:00 AM,NA ,180.0,No ,No,Offline,26-Dec-2019 02:10 PM,Public Works Roads Department,Barpeta,781301.0,2.0,12114000.0,ABBASUZ ZAMAN,10902600.0,Accepted-AOC,30-Jul-2020,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,False,True,Repair and Restoration,"{'repairing': 1, 'reconstruction': 1}",2020_07,,,BARPETA,False,BARPETA,'Ata',PAKABETBARI,Barpeta,Barpeta,Barpeta,True,Barpeta
903,959,2020_DoWR_16419_1,BARPETA/2019-20/SOPD-FDR/VI,Recoupment of breach like damages of B/Dyke from Bahari to Baghbar at different reaches,"Recoupment of breach like damages of B/Dyke from Bahari to Baghbar at different reaches (At Fulbari, Dokreswar, Chesra and Dighirpam) from Ch.41700m to Ch.42700m, Ch.44800m to ch.45800m , ch.58240m to ch.61240m.",Works,Open Tender,Works,Civil Works,No,No,NA ,11-Feb-2020 06:00 PM,NA ,180.0,No ,No,Online,04-Mar-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,3.0,59405490.0,ROHIN BASUMATARY _ ABDUIR REZZAK,53457600.03,Accepted-AOC,12-Aug-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,False,True,Repair and Restoration,{'recoupment': 2},2020_08,BARPETA,,BARPETA,False,BARPETA,"'BAGHBAR', 'DIGHIRPAM', 'BAHARI'",BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
904,1039,2019_ICD_13667_1,AIDC/IC/IDPP/WSN/2019/4124/3,"Construction Of Roadside Drain (Phase II) and 2 Nos RCC Box Culvert At IDP Pathsala, Dist Barpeta, Assam","Construction Of Roadside Drain (Phase II) and 2 Nos RCC Box Culvert At IDP Pathsala, Dist Barpeta, Assam",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,23-Jul-2019 06:00 PM,NA ,180.0,No ,No,Offline,14-Aug-2019 03:00 PM,Industries and Commerce Department||Assam Industrial Development Corporation Ltd - ICD,"Pathsala, Dist Barpeta",781325.0,2.0,2118000.0,laurel gogoi,1884943.01,Rejected-AOC,08-Oct-2020,AOC,Industries and Commerce Department||Assam Industrial Development Corporation Ltd - ICD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,,2020_10,,BARPETA,BARPETA,False,BARPETA,,BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
905,1071,2020_DoWR_17814_1,BARPETA/2019-20/RIDF/I,"Bardalani, Barakata, Satra Kanara and its adjoining areas","A/E measures to protect Bardalani, Barakata, Satra Kanara and its adjoining areas from the erosion of river Bhelengi",Works,Open Tender,Works,Civil Works,No,No,NA ,05-Jun-2020 06:00 PM,NA ,180.0,No ,No,Online,29-Jun-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,29651410.0,Biswadev Das,21974164.39,Not Admitted-Fee/PreQual/Technical,19-Oct-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 1, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,RIDF,True,False,Others,,2020_10,BARPETA,,BARPETA,False,BARPETA,,BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
906,1072,2020_DoWR_17818_1,BARPETA/2019-20/RIDF/II,Sonkuchi and Rangapani area,Protection of Sonkuchi and Rangapani area from the erosion of river Morachoulkhowa BB.,Works,Open Tender,Works,Civil Works,No,No,NA ,05-Jun-2020 06:00 PM,NA ,180.0,No ,No,Online,29-Jun-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,29650368.0,Sailen Kumar Sharma,22133766.89,Rejected-AOC,19-Oct-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,RIDF,True,False,Others,,2020_10,BARPETA,,BARPETA,False,BARPETA,,BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
907,1113,2020_DoWR_18543_1,BARPETA/2020-21/SOPD-G/I,Protection of Krishnaguru Sewashram and its adjoining areas from the erosion of river Alpajan. PACKAGE 1,Protection of Krishnaguru Sewashram and its adjoining areas from the erosion of river Alpajan.,Works,Open Tender,Works,Civil Works,No,No,NA ,29-Aug-2020 06:00 PM,NA ,180.0,No ,No,Online,21-Sep-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,46642000.0,Ashok Kumar Agarwalla,40152284.14,Rejected-AOC,07-Nov-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,True,False,Immediate Measures,{'package': 1},2020_11,BARPETA,,BARPETA,False,BARPETA,,BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
908,1114,2020_DoWR_18544_1,BARPETA/2020-21/SOPD-G/I,Protection of Krishnaguru Sewashram and its adjoining areas from the erosion of river Alpajan. PACKAGE 2,Protection of Krishnaguru Sewashram and its adjoining areas from the erosion of river Alpajan.,Works,Open Tender,Works,Civil Works,No,No,NA ,29-Aug-2020 06:00 PM,NA ,180.0,No ,No,Online,21-Sep-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,6649882.0,GAJIULANKURJv,5519064.26,Rejected-AOC,05-Nov-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,True,False,Immediate Measures,{'package': 1},2020_11,BARPETA,,BARPETA,False,BARPETA,,BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
909,1132,2020_DoWR_18754_2,BARPETA/2019-20/RIDF/III,Integrated Flood and Erosion Management of Manas and Beki River in the District of Baksa and Barpeta in Brahmaputra Valley within Assam (Review) Ph-I. RETENDER,Integrated Flood and Erosion Management of Manas and Beki River in the District of Baksa and Barpeta in Brahmaputra Valley within Assam (Review) Ph-I.,Works,Open Tender,Works,Civil Works,No,No,NA ,15-Oct-2020 06:00 PM,NA ,180.0,No ,No,Online,27-Oct-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,12673205.0,RAHIN BASUMATARY,10770124.13,Not Admitted-Fee/PreQual/Technical,03-Dec-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,True,False,Others,,2020_12,BARPETA,BARPETA,BARPETA,False,BARPETA,,BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
910,1171,2020_DoWR_18810_1,BARPETA/2019-20/RIDF/IV,"Pro-Siltation measures to protect Joypur, Dhakaliapara area D/S of Pachim Moinbori from the erosion of river Aie Manas (Ph I)","Pro-Siltation measures to protect Joypur, Dhakaliapara area D/S of Pachim Moinbori from the erosion of river Aie Manas (Ph I)",Works,Open Tender,Works,Civil Works,No,No,NA ,28-Sep-2020 06:00 PM,NA ,180.0,No ,No,Online,20-Oct-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,18811890.0,Ashit Roy,11953824.36,Accepted-AOC,16-Feb-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 2, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,RIDF,True,True,Others,,2021_02,BARPETA,,BARPETA,False,BARPETA,"'MOINBORI', 'DHAKALIAPARA', 'DhakaliaPara', 'Joypur'",BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
911,1174,2020_DoWR_18876_2,BARPETA/2019-20/RIDF/V,"Protection works for bank erosion at different reaches on B/B of river Pohumara from Kharma Bazar to Colony Bazar, Ph-I RETENDER","Protection works for bank erosion at different reaches on B/B of river Pohumara from Kharma Bazar to Colony Bazar, Ph-I",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2020 06:00 PM,NA ,180.0,No ,No,Online,16-Nov-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,14851747.0,HEMEN KALITA-PARTHA PRATIM SARMA JV,11801095.8,Rejected-AOC,20-Feb-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,True,False,Others,,2021_02,BARPETA,,BARPETA,False,BARPETA,'POHUMARA',BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
912,1212,2020_PWBNH_17500_1,BN.37/2019/16 Flood Shelter-2,Construction of Multi-purpose flood shelter at village Kanaragaon under Mandia Mouza in Barpeta District,Construction of Multi-purpose flood shelter at village Kanaragaon under Mandia Mouza in Barpeta District,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,12-May-2020 03:00 PM,15-May-2020 11:00 AM ,180.0,No ,No,Offline,22-May-2020 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Barpeta,781301.0,2.0,21052384.0,Mrinal Jyoti das,18947146.0,Rejected-Technical,23-Mar-2021,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,True,"{'Flood': 3, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,False,Preparedness Measures,"{'shelter': 3, 'shelter ': 3}",2021_03,,BARPETA,BARPETA,False,BARPETA,"'KANARAGAON', 'MANDIA'",MANDIA,Barpeta,Barpeta,Barpeta,True,Barpeta
914,1307,2021_DoWR_20035_3,BARPETA/2020-21/SDRF/III,Immediate Measures for closing of breach on L/B embankment of river Pohumara at 15th K.M. Gohinpara under SDRF for 2020-21.,Immediate Measures for closing of breach on L/B embankment of river Pohumara at 15th K.M. Gohinpara under SDRF for 2020-21.,Works,Open Tender,Works,Civil Works,No,No,NA ,20-Feb-2021 06:00 PM,NA ,180.0,No ,No,Online,26-Feb-2021 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,11999982.0,ANUPAM NIRMAN PVT. LTD.,11989426.41,Accepted-AOC,15-May-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Immediate Measures,"{'sdrf': 3, 'immediate': 2}",2021_05,BARPETA,,BARPETA,False,BARPETA,'POHUMARA',BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
915,1308,2021_DoWR_20036_3,BARPETA/2020-21/SDRF/IV,Immediate Measures for closing of breach on L/B embankment of river Pohumara at 11th K.M. Podupara under SDRF for 2020-21.,Immediate Measures for closing of breach on L/B embankment of river Pohumara at 11th K.M. Podupara under SDRF for 2020-21.,Works,Open Tender,Works,Civil Works,No,No,NA ,20-Feb-2021 06:00 PM,NA ,180.0,No ,No,Online,26-Feb-2021 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,18999976.0,ANUPAM NIRMAN PVT. LTD.,18989685.92,Accepted-AOC,20-May-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Immediate Measures,"{'sdrf': 3, 'immediate': 2}",2021_05,BARPETA,,BARPETA,False,BARPETA,'POHUMARA',BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
916,1338,2021_DoWR_21125_1,BARPETA/2020-21/SDRF/V,"Immediate measures to B/dyke from Bahari to Baghbar for recoupment of breach like damages in between 39000m,ch.42879m to 44235m and ch.48650m to 48858m including pro-siltation measures at different reaches under SDRF for 2020-21","Immediate measures to B/dyke from Bahari to Baghbar for recoupment of breach like damages in between 39000m,ch.42879m to 44235m and ch.48650m to 48858m including pro-siltation measures at different reaches under SDRF for 2020-21",Works,Open Tender,Works,Civil Works,No,No,NA ,10-Feb-2021 06:30 PM,NA ,180.0,No ,No,Online,20-Feb-2021 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,19999605.0,AKHIL KUMAR JAIN-ASHOK KUMAR JAIN-JV,17998645.02,Accepted-AOC,15-May-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 2, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'recoupment': 2},2021_05,BARPETA,,BARPETA,False,BARPETA,"'BAGHBAR', 'BAHARI'",BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
917,1370,2021_DoWR_20029_1,BARPETA/2020-21/SDRF/II,Immediate measures for closing of breach on L/B embankment of river Deojara at 1st KM Deojara Par including recoupment of damaged section under SDRF for 2020-21.,Immediate measures for closing of breach on L/B embankment of river Deojara at 1st KM Deojara Par including recoupment of damaged section under SDRF for 2020-21.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Jan-2021 06:00 PM,NA ,180.0,No ,No,Online,20-Jan-2021 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,24999527.0,APURBA BARUA-ASHIT ROY JV,22498324.8,Rejected-AOC,04-Jun-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'recoupment': 2},2021_06,BARPETA,,BARPETA,False,BARPETA,,BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
921,1504,2017_BoTC_4181_1,TN-103/1,Impr of Road from Bangsibari to Gameriguri Chowk (Ch.0.00 m to 1850.00m_Ch.0.00m to 730.00 m and Ch 1030.00m to 1380.00 m) (Sub-way_Bye Pass Road due to River Beki Erosion at 10th km. of Barpeta Road Bashbari Road) under Mashalpur (R and B) Divsion,Impr of Road from Bangsibari to Gameriguri Chowk (Ch.0.00 m to 1850.00m_Ch.0.00m to 730.00 m and Ch 1030.00m to 1380.00 m) (Sub-way_Bye Pass Road due to River Beki Erosion at 10th km. of Barpeta Road Bashbari Road) under Mashalpur (R and B) Divsion,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Dec-2017 12:00 PM,NA ,180.0,No ,No,Offline,22-Dec-2017 11:00 AM,Bodoland Territorial Council||PWD-BTC,Mushalpur,781372.0,2.0,3979000.0,BANESWAR WARY,3979000.0,Accepted-AOC,01-Feb-2022,AOC,Bodoland Territorial Council||PWD-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,True,True,Repair and Restoration,{'imp.': 2},2022_02,,BARPETA,,True,BARPETA,,BARPETA,Barpeta,Barpeta,,False,Barpeta
922,1552,2021_DoWR_23621_1,BARPETA/2021-22/SOPD-FDR/I,Protection of Bortari and its adjoining area from the erosion of river Manas.,Protection of Bortari and its adjoining area from the erosion of river Manas.,Works,Open Tender,Works,Civil Works,No,No,NA ,08-Dec-2021 06:00 PM,NA ,180.0,No ,No,Online,30-Dec-2021 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,32941609.0,Akhil Kumar Jain,29647449.0,Accepted-AOC,03-Mar-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,True,False,Others,,2022_03,BARPETA,,BARPETA,False,BARPETA,'BORTARI',BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
923,1603,2022_SCD_24066_13,Tender/NIT/2021-22/4111 Date-13.01.2022,Anti erosion measure for bank protection of Kaldiya river from Satish Boros land to Bisiti Boros land at Gulibandha Village under RIDF XXVII,Anti erosion measure for bank protection of Kaldiya river from Satish Boros land to Bisiti Boros land at Gulibandha Village under RIDF XXVII,Works,Open Tender,Works,Civil Works,No,No,NA ,18-Jan-2022 12:00 PM,NA ,180.0,No ,No,Online,08-Feb-2022 03:00 PM,Soil Conservation Department,Barpeta,781005.0,2.0,8000000.0,ABDUL HASIM,6912004.0,Accepted-AOC,29-Apr-2022,AOC,Soil Conservation Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,True,True,Others,,2022_04,,,BARPETA,False,BARPETA,,,,,Barpeta,True,Barpeta
