tender_id,tender_externalreference,tender_title,work_description,tender_category,tender_type,form_of_contract,product_category,is_multi_currency_allowed_for_boq,allow_two_stage_bidding,independent_external_monitor/remarks,published_date,pre_bid_meeting_date,bid_validity(days),should_allow_nda_tender,allow_preferential_bidder,payment_mode,bid_opening_date,organisation_chain,location,pincode,no_of_bids_received,tender_value_in_₹,bidder_name,awarded_value,status,contract_date_:,department,matched_categories,matched_keywords,intent_tag,is_coastal_district,is_drought_district
2021_OLIC_74592_29,05/21-22(1),Installation and energisation of Sanamathur II L.I.Project under Bandhugam Block of Koraput District,Installation and energisation of Sanamathur II L.I.Project under Bandhugam Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Jan-2022 10:00 AM,NA ,270.0,No ,No,Online,13-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"22,78,000",DHARITRI PADHY,"2,547,776",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation,irrigation|l.i.|lift irrigation,Mitigation,False,False
2021_OLIC_74592_30,05/21-22(1),Installation and energisation of Sanapalmunda VII L.I.Project under Bandhugam Block of Koraput District,Installation and energisation of Sanapalmunda VII L.I.Project under Bandhugam Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Jan-2022 10:00 AM,NA ,270.0,No ,No,Online,13-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"26,07,600",DHARITRI PADHY,"2,915,808",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation,irrigation|l.i.|lift irrigation,Mitigation,False,False
2021_OLIC_74592_31,05/21-22(1),Installation and energisation of Sanasarapalli VIII L.I.Project under Bandhugam Block of Koraput District,Installation and energisation of Sanasarapalli VIII L.I.Project under Bandhugam Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Jan-2022 10:00 AM,NA ,270.0,No ,No,Online,13-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"24,12,400",DHARITRI PADHY,"2,698,192",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation,irrigation|l.i.|lift irrigation,Mitigation,False,False
2021_OLIC_74592_32,05/21-22(1),Installation and energisation of B Singpur V L.I.Project under Boriguma Block of Koraput District,Installation and energisation of B Singpur V L.I.Project under Boriguma Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Jan-2022 10:00 AM,NA ,270.0,No ,No,Online,13-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"21,45,000",M/S. PADHI ELECTRICALS,"2,385,712",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation,irrigation|l.i.|lift irrigation,Mitigation,False,False
2021_OLIC_74592_39,05/21-22(1),Installation and energisation of Dengapadar VIII L.I.Project under Boriguma Block of Koraput District,Installation and energisation of Dengapadar VIII L.I.Project under Boriguma Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Jan-2022 10:00 AM,NA ,270.0,No ,No,Online,13-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"23,08,700",BADAL PATTNAIK,"2,569,056",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation,irrigation|l.i.|lift irrigation,Mitigation,False,False
2021_OLIC_74592_41,05/21-22(1),Installation and energisation of Kamta XII L.I.Project under Boriguma Block of Koraput District,Installation and energisation of Kamta XII L.I.Project under Boriguma Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Jan-2022 10:00 AM,NA ,270.0,No ,No,Online,13-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"23,90,500",CHANDAN NAYAK,"2,667,504",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation,irrigation|l.i.|lift irrigation,Mitigation,False,False
2021_OLIC_74592_46,05/21-22(1),Installation and energisation of Malinibhata L.I.Project under Boriguma Block of Koraput District,Installation and energisation of Malinibhata L.I.Project under Boriguma Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Jan-2022 10:00 AM,NA ,270.0,No ,No,Online,13-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"21,08,900",ANUP KUMAR GANTAYAT,"2,350,992",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation,irrigation|l.i.|lift irrigation,Mitigation,False,False
2021_OLIC_74592_48,05/21-22(1),Installation and energisation of Manahara V L.I.Project under Boriguma Block of Koraput District,Installation and energisation of Manahara V L.I.Project under Boriguma Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Jan-2022 10:00 AM,NA ,270.0,No ,No,Online,13-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"21,38,300",ANUP KUMAR GANTAYAT,"2,378,208",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation,irrigation|l.i.|lift irrigation,Mitigation,False,False
2021_OLIC_74592_5,05/21-22(1),Installation and energisation of Khaparaput L.I.Project under Baipariguda Block of Koraput District,Installation and energisation of Khaparaput L.I.Project under Baipariguda Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Jan-2022 10:00 AM,NA ,270.0,No ,No,Online,13-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"20,04,600",BADAL PATTNAIK,"2,229,136",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation,irrigation|l.i.|lift irrigation,Mitigation,False,False
2021_OLIC_74592_53,05/21-22(1),Installation and energisation of Retali XI L.I.Project under Boriguma Block of Koraput District,Installation and energisation of Retali XI L.I.Project under Boriguma Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Jan-2022 10:00 AM,NA ,270.0,No ,No,Online,13-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"25,20,800",CHANDAN NAYAK,"2,811,984",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation,irrigation|l.i.|lift irrigation,Mitigation,False,False
2021_OLIC_74592_54,05/21-22(1),Installation and energisation of Retali XII L.I.Project under Boriguma Block of Koraput District,Installation and energisation of Retali XII L.I.Project under Boriguma Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Jan-2022 10:00 AM,NA ,270.0,No ,No,Online,13-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"24,05,400",CHANDAN NAYAK,"2,680,160",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation,irrigation|l.i.|lift irrigation,Mitigation,False,False
2021_OLIC_74592_72,05/21-22(1),Installation and energisation of Sargiguda I II L.I.Project under Dasmantpur Block of Koraput District,Installation and energisation of Sargiguda I II L.I.Project under Dasmantpur Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Jan-2022 10:00 AM,NA ,270.0,No ,No,Online,13-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"45,15,700",CHANDAN NAYAK,"5,054,112",Accepted-AOC,20-Dec-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation,irrigation|l.i.|lift irrigation,Mitigation,False,False
2021_OLIC_74592_74,05/21-22(1),Installation and energisation of Durgabhata VI L.I.Project under Jeypore Block of Koraput District,Installation and energisation of Durgabhata VI L.I.Project under Jeypore Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Jan-2022 10:00 AM,NA ,270.0,No ,No,Online,13-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"20,47,400",ANUP KUMAR GANTAYAT,"2,277,184",Accepted-AOC,20-Dec-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation,irrigation|l.i.|lift irrigation,Mitigation,False,False
2021_OLIC_74592_75,05/21-22(1),Installation and energisation of Hatbariguda L.I.Project under Jeypore Block of Koraput District,Installation and energisation of Hatbariguda L.I.Project under Jeypore Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Jan-2022 10:00 AM,NA ,270.0,No ,No,Online,13-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"23,19,900",M/S U.S. QUALITY ENGINEERING WORKS,"2,581,152",Accepted-AOC,20-Dec-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation,irrigation|l.i.|lift irrigation,Mitigation,False,False
2021_OLIC_74592_76,05/21-22(1),Installation and energisation of Salpa IX L.I.Project under Jeypore Block of Koraput District,Installation and energisation of Salpa IX L.I.Project under Jeypore Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Jan-2022 10:00 AM,NA ,270.0,No ,No,Online,13-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"22,51,800",ANUP KUMAR GANTAYAT,"2,505,216",Accepted-AOC,20-Dec-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation,irrigation|l.i.|lift irrigation,Mitigation,False,False
2021_OLIC_74592_77,05/21-22(1),Installation and energisation of Erapali VII L.I.Project under Kotpad Block of Koraput District,Installation and energisation of Erapali VII L.I.Project under Kotpad Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Jan-2022 10:00 AM,NA ,270.0,No ,No,Online,13-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"20,68,400",BADAL PATTNAIK,"2,299,472",Accepted-AOC,20-Dec-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation,irrigation|l.i.|lift irrigation,Mitigation,False,False
2021_OLIC_74615_10,"No.05/2021-22,Dt.18.12.2021",BAGALDIHA-II-TW,BAGALDIHA-II-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"17,35,880",AJU KUMAR BEHERA,"1,723,729",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_100,"No.05/2021-22,Dt.18.12.2021",KABAGHATI-I-TW,KABAGHATI-I-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"22,20,194",AJU KUMAR BEHERA,"2,204,653",Accepted-AOC,24-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_104,"No.05/2021-22,Dt.18.12.2021",OLINDA-V-TW,OLINDA-V-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"18,93,580",Ashabari Das,"1,893,580",Accepted-AOC,24-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_105,"No.05/2021-22,Dt.18.12.2021",OLINDA-IV-TW,OLINDA-IV-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"18,99,896",Ashabari Das,"1,899,896",Accepted-AOC,24-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_106,"No.05/2021-22,Dt.18.12.2021",KHIRKOLSAHI-I-TW,KHIRKOLSAHI-I-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"18,73,802",Ashabari Das,"1,873,802",Accepted-AOC,24-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_112,"No.05/2021-22,Dt.18.12.2021",KHARIDA-I-TW,KHARIDA-I-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"18,96,478",Debashish Mahana,"1,896,478",Accepted-AOC,26-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_114,"No.05/2021-22,Dt.18.12.2021",KANKADAFERA-II-TW,KANKADAFERA-II-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"18,95,378",Ashabari Das,"1,895,378",Accepted-AOC,26-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_118,"No.05/2021-22,Dt.18.12.2021",SULASANDHA-III-TW,SULASANDHA-III-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"19,01,219",Debashish Mahana,"1,901,219",Accepted-AOC,26-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_125,"No.05/2021-22,Dt.18.12.2021",R.R.PUR-III-TW,R.R.PUR-III-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"22,44,882",Debashish Mahana,"2,243,535",Accepted-AOC,26-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_127,"No.05/2021-22,Dt.18.12.2021",OLINDA-III-TW,OLINDA-III-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"18,94,419",Ashabari Das,"1,894,419",Accepted-AOC,26-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_129,"No.05/2021-22,Dt.18.12.2021",BADATIKAYATPUR-III-TW,BADATIKAYATPUR-III-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"18,94,242",LOKANATH PARIDA,"1,894,242",Accepted-AOC,26-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_132,"No.05/2021-22,Dt.18.12.2021",KHIRKOLSAHI-II-TW,KHIRKOLSAHI-II-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"18,27,585",Baneswar Das,"1,800,171",Accepted-AOC,26-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_138,"No.05/2021-22,Dt.18.12.2021",PURUNAPANI-III-TW,PURUNAPANI-III-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"17,88,484",Ashabari Das,"1,788,484",Accepted-AOC,26-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_140,"No.05/2021-22,Dt.18.12.2021",SUNDARADI-TW,SUNDARADI-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"14,96,220",Gouri Shankar Sur,"1,496,220",Accepted-AOC,26-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_147,"No.05/2021-22,Dt.18.12.2021",C.B.KALAROI-II-TW,C.B.KALAROI-II-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"14,96,228",AJAYA KUMAR DAS,"1,496,288",Accepted-AOC,26-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_18,"No.05/2021-22,Dt.18.12.2021",ARUHABRUTI-V-RL,ARUHABRUTI-V-RL,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"21,53,138",GOUTAM PRADHAN,"2,079,931",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74615_2,"No.05/2021-22,Dt.18.12.2021",DHARAMPUR-TW,DHARAMPUR-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"15,76,773",Baneswar Das,"1,576,773",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_24,"No.05/2021-22,Dt.18.12.2021",NATHIPUR-II-RL,NATHIPUR-II-RL,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"15,49,724",GITANJALI GHOSH,"1,489,285",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74615_4,"No.05/2021-22,Dt.18.12.2021",BANAKATI(BANASAHI)-TW,BANAKATI(BANASAHI)-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"15,60,988",Ashabari Das,"1,638,882",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_50,"No.05/2021-22,Dt.18.12.2021",BHANDIPUR-I-TW,BHANDIPUR-I-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"16,81,230",AJU KUMAR BEHERA,"1,652,649",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_83,"No.05/2021-22,Dt.18.12.2021",CHITIMISHRA-TW,CHITIMISHRA-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"22,29,395",Debashish Mahana,"2,227,834",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_84,"No.05/2021-22,Dt.18.12.2021",KABATAGHATI-III-TW,KABATAGHATI-III-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"18,89,567",AJU KUMAR BEHERA,"1,889,567",Accepted-AOC,21-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_91,"No.05/2021-22,Dt.18.12.2021",KALAMA-TW,KALAMA-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"22,39,977",AJU KUMAR BEHERA,"2,239,977",Accepted-AOC,24-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_93,"No.05/2021-22,Dt.18.12.2021",BELOPAL - TW,BELOPAL - TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"21,24,541",AJU KUMAR BEHERA,"2,124,541",Accepted-AOC,24-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2021_OLIC_74615_95,"No.05/2021-22,Dt.18.12.2021",SARADIHA-TW,SARADIHA-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"22,25,117",AJU KUMAR BEHERA,"2,225,117",Accepted-AOC,24-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
